"TIEMPO, HRS",LECTURA CABEZA,,"TIEMPOS, HRS",LECTURA LINEA,,,DATOS PARA LA MEDICIÓN,,,,"INTER TIME, HRS",INTER LECTURA CABEZA,INTER LECTURA LINEA,,"GASTO, MMPCD",,PRESIÓN CABEZA,PRESIÓN LINEA,Delta P,,,,,,,,,"GASTO PROMEDIO,  MMPCD"
2.199493985,7.240820915,,2.196639279,9.03346421,,,,,,,2.196639279,7.239063329,9.03346421,,0.679787743,,1048.080758,816.0347563,232.0460014,,,,,,,,,
2.265702293,7.265880367,,2.258883836,9.039471198,,,,,,,2.258883836,7.263299622,9.039471198,,0.689936235,,1055.110428,817.1203954,237.9900325,,,,,,,,,
2.324120136,7.285095772,,2.320129812,9.052336987,,,,,,,2.320129812,7.283783233,9.052336987,,0.696717604,,1061.069964,819.4480493,241.6219144,,,,,,,,,
2.388059785,7.317603469,,2.384056085,9.042910356,,,,,,,2.384056085,7.315567939,9.042910356,,0.713814659,,1070.350685,817.7422772,252.6084081,,,,,,,,,
2.450853325,7.352348622,,2.445044385,9.055890193,,,,,,,2.445044385,7.349134398,9.055890193,,0.72666298,,1080.195528,820.091472,260.1040559,,,,,,,,,
2.507117841,7.375478557,,2.512228975,9.025407381,,,,,,,2.512228975,7.369914699,9.025407381,,0.742847927,,1086.312853,814.579784,271.7330693,,,,,,,,,
2.576606168,7.299835223,,2.567818101,8.999972517,,,,,,,2.567818101,7.309401703,8.999972517,,0.720334646,,1068.547065,809.995053,258.5520122,,,,,,,,,
2.639768954,7.220628651,,3.071973667,9.051636508,,,,,,,3.071973667,7.085178754,9.051636508,,0.599768541,,1003.99516,819.3212347,184.6739249,,,,,,,,,
2.703457226,7.199383196,,3.135413677,9.079741628,,,,,,,3.135413677,7.073775519,9.079741628,,0.58639397,,1000.766002,824.4170804,176.3489216,,,,,,,,,
2.767406961,7.179749391,,3.193110594,9.081367687,,,,,,,3.193110594,7.050135838,9.081367687,,0.573678084,,994.0883067,824.7123907,169.375916,,,,,,,,,
2.821675601,7.175177546,,3.258583384,9.075460239,,,,,,,3.258583384,7.07579447,9.075460239,,0.588598733,,1001.337348,823.6397855,177.6975621,,,,,,,,,
2.889899162,7.136869464,,3.323211669,9.076814415,,,,,,,3.323211669,7.112270656,9.076814415,,0.606856754,,1011.687878,823.8855992,187.8022784,,,,,,,,,
2.954478972,7.121524039,,3.379865233,9.085884685,,,,,,,3.379865233,7.143354564,9.085884685,,0.620171882,,1020.550288,825.5330051,195.0172833,,,,,,,,,
3.077844467,7.083362707,,3.444375482,9.087291104,,,,,,,3.444375482,7.168190956,9.087291104,,0.632232231,,1027.659232,825.7885961,201.8706354,,,,,,,,,
3.142058038,7.072669012,,3.498792489,9.082535266,,,,,,,3.498792489,7.152434315,9.082535266,,0.625583024,,1023.146333,824.9244686,198.221864,,,,,,,,,
3.201113388,7.046603628,,3.570270913,9.085317027,,,,,,,3.570270913,7.157178343,9.085317027,,0.627242459,,1024.504037,825.4298549,199.0741819,,,,,,,,,
3.266404471,7.07976705,,3.633600432,9.095060223,,,,,,,3.633600432,7.16075191,9.095060223,,0.626535621,,1025.527358,827.2012046,198.3261536,,,,,,,,,
3.329745775,7.116009302,,3.695183455,9.090518322,,,,,,,3.695183455,7.164229796,9.090518322,,0.629436552,,1026.523771,826.3752337,200.1485377,,,,,,,,,
3.391385577,7.149640083,,3.824271943,9.069664951,,,,,,,3.824271943,7.156151717,9.069664951,,0.630708224,,1024.210148,822.5882232,201.6219246,,,,,,,,,
3.448401405,7.169600363,,3.886261883,9.087653481,,,,,,,3.886261883,7.165989043,9.087653481,,0.631043381,,1027.027979,825.8544579,201.1735214,,,,,,,,,
3.518132815,7.145845908,,3.946902918,9.091003335,,,,,,,3.946902918,7.142650111,9.091003335,,0.618491936,,1020.349012,826.4634164,193.8855959,,,,,,,,,
3.570416888,7.157210072,,4.067041495,9.105879334,,,,,,,4.067041495,7.151266155,9.105879334,,0.618967488,,1022.812152,829.1703845,193.6417679,,,,,,,,,
3.632940532,7.160714642,,4.134715849,9.111662002,,,,,,,4.134715849,7.167285524,9.111662002,,0.625540621,,1027.399636,830.2238444,197.1757913,,,,,,,,,
3.69538565,7.164241215,,4.185171916,9.112627752,,,,,,,4.185171916,7.151784782,9.112627752,,0.617466782,,1022.960511,830.3998454,192.5606659,,,,,,,,,
3.765159817,7.146857245,,4.318509767,9.118726744,,,,,,,4.318509767,7.149540943,9.118726744,,0.614726546,,1022.318714,831.5117742,190.8069396,,,,,,,,,
3.82681357,7.156551348,,4.384381813,9.118676712,,,,,,,4.384381813,7.156056509,9.118676712,,0.618045804,,1024.182895,831.5026498,192.6802455,,,,,,,,,
3.888253823,7.166305272,,4.441766721,9.10824677,,,,,,,4.441766721,7.157406483,9.10824677,,0.621449953,,1024.569351,829.6015923,194.9677589,,,,,,,,,
3.955220014,7.139295545,,4.499552311,9.111644555,,,,,,,4.499552311,7.150867283,9.111644555,,0.6172597,,1022.698058,830.220665,192.4773929,,,,,,,,,
4.016413601,7.150699171,,4.572725885,9.116631216,,,,,,,4.572725885,7.157088985,9.116631216,,0.619104205,,1024.478455,831.1296473,193.3488075,,,,,,,,,
4.074595573,7.151350753,,4.621457193,9.115344976,,,,,,,4.621457193,7.141648065,9.115344976,,0.611605696,,1020.062742,830.8951403,189.1676013,,,,,,,,,
4.134751266,7.167294912,,4.694489533,9.120427455,,,,,,,4.694489533,7.145174145,9.120427455,,0.612055706,,1021.070271,831.8219696,189.2483016,,,,,,,,,
4.201826846,7.146661482,,4.759457583,9.115124167,,,,,,,4.759457583,7.155092455,9.115124167,,0.618487873,,1023.906961,830.8548858,193.052075,,,,,,,,,
4.259902615,7.14829601,,4.823303132,9.130339174,,,,,,,4.823303132,7.141617632,9.130339174,,0.607599936,,1020.054048,833.6309343,186.4231138,,,,,,,,,
4.328175871,7.14974627,,4.879962682,9.118989135,,,,,,,4.879962682,7.140596826,9.118989135,,0.6101041,,1019.762461,831.5596284,188.2028322,,,,,,,,,
4.385467322,7.156178379,,4.944222773,9.120123738,,,,,,,4.944222773,7.139432634,9.120123738,,0.60920846,,1019.429967,831.7665699,187.6633969,,,,,,,,,
4.453611313,7.157664858,,5.071692786,9.130864064,,,,,,,5.071692786,7.147032511,9.130864064,,0.610231176,,1021.601474,833.7267856,187.8746887,,,,,,,,,
4.509633069,7.149375702,,5.134864305,9.139535909,,,,,,,5.134864305,7.136805834,9.139535909,,0.602651721,,1018.67995,835.3111663,183.3687839,,,,,,,,,
4.576885562,7.157597518,,5.19913727,9.134000064,,,,,,,5.19913727,7.141069338,9.134000064,,0.606337302,,1019.897426,834.2995716,185.5978543,,,,,,,,,
4.642878035,7.133982859,,5.247413404,9.129825015,,,,,,,5.247413404,7.134953255,9.129825015,,0.604319004,,1018.151159,833.537048,184.6141109,,,,,,,,,
4.69905069,7.146163173,,5.319001182,9.13165667,,,,,,,5.319001182,7.129023958,9.13165667,,0.600773632,,1016.459652,833.8715355,182.5881164,,,,,,,,,
4.765857103,7.156038425,,5.382567781,9.133564047,,,,,,,5.382567781,7.139288578,9.133564047,,0.605540145,,1019.388828,834.219922,185.168906,,,,,,,,,
4.820736821,7.141663868,,5.446097425,9.135483412,,,,,,,5.446097425,7.136452557,9.135483412,,0.603565075,,1018.579102,834.5705717,184.0085302,,,,,,,,,
4.886795311,7.140473726,,5.495614808,9.122620735,,,,,,,5.495614808,7.133665647,9.122620735,,0.605592514,,1017.783711,832.2220907,185.5616206,,,,,,,,,
4.952882113,7.139275651,,5.572058477,9.147871318,,,,,,,5.572058477,7.134758067,9.147871318,,0.599328161,,1018.095453,836.8354965,181.2599569,,,,,,,,,
4.996791731,7.143890525,,5.636635695,9.143086433,,,,,,,5.636635695,7.136628036,9.143086433,,0.601597576,,1018.629194,835.9602952,182.6688993,,,,,,,,,
5.072977006,7.147086382,,5.693504917,9.137096273,,,,,,,5.693504917,7.138286599,9.137096273,,0.604073692,,1019.102711,834.865283,184.2374284,,,,,,,,,
5.138937874,7.136129144,,5.750472454,9.131127802,,,,,,,5.750472454,7.127010685,9.131127802,,0.599878917,,1015.885626,833.7749493,182.1106767,,,,,,,,,
5.204065899,7.141473801,,5.822157139,9.135878727,,,,,,,5.822157139,7.132656835,9.135878727,,0.601502937,,1017.495871,834.6428011,182.8530695,,,,,,,,,
5.25916974,7.133184808,,5.886087515,9.138565568,,,,,,,5.886087515,7.140981708,9.138565568,,0.605064075,,1019.872395,835.1338065,184.7385887,,,,,,,,,
5.324747773,7.128624323,,5.949965574,9.141269382,,,,,,,5.949965574,7.133731938,9.141269382,,0.600595292,,1017.802627,835.6280591,182.1745681,,,,,,,,,
5.38881169,7.140440197,,6.069038,9.152769696,,,,,,,6.069038,7.123876315,9.152769696,,0.592326354,,1014.992275,837.7319311,177.2603438,,,,,,,,,
5.454410522,7.135873885,,6.134934812,9.149097218,,,,,,,6.134934812,7.119164081,9.149097218,,0.590884043,,1013.649944,837.0597991,176.5901452,,,,,,,,,
5.509043011,7.132945997,,6.19019212,9.156325378,,,,,,,6.19019212,7.117853439,9.156325378,,0.588190055,,1013.276752,838.3829443,174.8938073,,,,,,,,,
5.573922186,7.134811659,,6.259430485,9.139756833,,,,,,,6.259430485,7.117611893,9.139756833,,0.592654221,,1013.207981,835.3515497,177.8564314,,,,,,,,,
5.638757893,7.136689501,,6.321153033,9.157352071,,,,,,,6.321153033,7.119068592,9.157352071,,0.588540492,,1013.622752,838.5709696,175.0517829,,,,,,,,,
5.703549747,7.13857963,,6.386181627,9.161374812,,,,,,,6.386181627,7.121282536,9.161374812,,0.588578806,,1014.253299,839.3078845,174.9454146,,,,,,,,,
5.760067701,7.124644946,,6.443956426,9.161485929,,,,,,,6.443956426,7.124960809,9.161485929,,0.590475103,,1015.30133,839.3282443,175.9730862,,,,,,,,,
5.824063,7.132902764,,6.512613028,9.153266973,,,,,,,6.512613028,7.11339177,9.153266973,,0.586704947,,1012.006849,837.8229628,174.1838867,,,,,,,,,
5.887868676,7.141213712,,6.569680336,9.160109483,,,,,,,6.569680336,7.125624948,9.160109483,,0.591205294,,1015.490618,839.0760574,176.4145606,,,,,,,,,
5.954701633,7.133161311,,6.637687322,9.158408528,,,,,,,6.637687322,7.117997548,9.158408528,,0.58768426,,1013.317782,838.7644676,174.5533143,,,,,,,,,
6.077249313,7.123209492,,6.698810681,9.151871739,,,,,,,6.698810681,7.11419163,9.151871739,,0.587513418,,1012.234451,837.5675632,174.6668879,,,,,,,,,
6.133129209,7.119206908,,6.759931363,9.146464756,,,,,,,6.759931363,7.100538609,9.146464756,,0.581861572,,1008.352971,836.5781753,171.7747955,,,,,,,,,
6.199509291,7.117632446,,6.81603907,9.16001187,,,,,,,6.81603907,7.120228642,9.16001187,,0.588406599,,1013.953118,839.0581746,174.8949437,,,,,,,,,
6.265723216,7.117609734,,6.883121217,9.166266254,,,,,,,6.883121217,7.114400889,9.166266254,,0.583587716,,1012.294,840.2043703,172.0896298,,,,,,,,,
6.321023947,7.119065174,,6.948131358,9.153774697,,,,,,,6.948131358,7.103034289,9.153774697,,0.581117703,,1009.061922,837.915912,171.1460102,,,,,,,,,
6.376295708,7.120528731,,7.068092621,9.162965053,,,,,,,7.068092621,7.109555872,9.162965053,,0.58196338,,1010.915694,839.5992856,171.3164083,,,,,,,,,
6.441671924,7.125513689,,7.132539072,9.15798916,,,,,,,7.132539072,7.112112807,9.15798916,,0.58471132,,1011.642971,838.6876546,172.9553168,,,,,,,,,
6.501554693,7.111021261,,7.197083007,9.152981645,,,,,,,7.197083007,7.114818694,9.152981645,,0.587532443,,1012.412901,837.7707299,174.6421712,,,,,,,,,
6.575942603,7.126967353,,7.261579947,9.149306277,,,,,,,7.261579947,7.111261229,9.149306277,,0.586693776,,1011.400725,837.0980534,174.3026719,,,,,,,,,
6.635289139,7.118146874,,7.320161078,9.163950331,,,,,,,7.320161078,7.271108069,9.163950331,,0.664097287,,1057.380251,839.7798566,217.6003945,,,,,,,,,
6.704650938,7.11382798,,7.383849363,9.166484974,,,,,,,7.383849363,7.241943511,9.166484974,,0.648955099,,1048.914916,840.2444678,208.6704484,,,,,,,,,
6.744512673,7.095127685,,7.447488692,9.169035499,,,,,,,7.447488692,7.26890417,9.169035499,,0.661743173,,1056.739357,840.7121198,216.0272369,,,,,,,,,
6.82726271,7.124167385,,7.510675229,9.15320846,,,,,,,7.510675229,7.309475045,9.15320846,,0.685537855,,1068.568509,837.812251,230.7562576,,,,,,,,,
6.950975586,7.102536994,,7.573534342,9.163177349,,,,,,,7.573534342,7.336903041,9.163177349,,0.696493086,,1076.602925,839.6381913,236.9647333,,,,,,,,,
6.994713285,7.109351998,,7.630547441,9.165092401,,,,,,,7.630547441,7.36163486,9.165092401,,0.707992569,,1083.873356,839.9891871,243.8841691,,,,,,,,,
7.077680109,7.109582509,,7.698978563,9.163430829,,,,,,,7.698978563,7.366248872,9.163430829,,0.710597894,,1085.232449,839.6846456,245.5478033,,,,,,,,,
7.135980154,7.112271522,,7.761791945,9.154983527,,,,,,,7.761791945,7.399817857,9.154983527,,0.728570643,,1095.146086,838.1372338,257.0088526,,,,,,,,,
7.194223521,7.114976415,,7.808014197,9.44890045,,,,,,,7.808014197,7.424520143,9.44890045,,0.668502298,,1102.469987,892.8171971,209.65279,,,,,,,,,
7.267804013,7.110917927,,7.945704031,9.098152526,,,,,,,7.945704031,7.294449988,9.098152526,,0.691261906,,1064.180013,827.7637938,236.4162188,,,,,,,,,
7.315537444,7.273225354,,8.070538737,9.101138876,,,,,,,8.070538737,7.250547185,9.101138876,,0.669340556,,1051.40869,828.3072884,223.1014011,,,,,,,,,
7.391320234,7.2385224,,8.127731018,9.095724986,,,,,,,8.127731018,7.241169049,9.095724986,,0.666078828,,1048.690584,827.3221302,221.3684538,,,,,,,,,
7.448750519,7.269586698,,8.189637443,9.100722684,,,,,,,8.189637443,7.230993969,9.100722684,,0.659896087,,1045.745476,828.2315337,217.513942,,,,,,,,,
7.513323497,7.311180907,,8.258281637,9.095177598,,,,,,,8.258281637,7.189422852,9.095177598,,0.640790073,,1033.756019,827.2225554,206.5334636,,,,,,,,,
7.574913699,7.337492303,,8.321657881,9.137691458,,,,,,,8.321657881,7.181827558,9.137691458,,0.626123305,,1031.572941,834.9740518,196.5988896,,,,,,,,,
7.636000068,7.364001057,,8.386673218,9.159863836,,,,,,,8.386673218,7.155248681,9.159863836,,0.606662231,,1023.951674,839.031055,184.9206187,,,,,,,,,
7.69676377,7.365065233,,8.446934186,9.171903085,,,,,,,8.446934186,7.150396818,9.171903085,,0.60086799,,1022.563493,841.2380621,181.3254311,,,,,,,,,
7.823963487,7.433043828,,8.513731176,9.17569685,,,,,,,8.513731176,7.146937622,9.17569685,,0.598022261,,1021.574347,841.9341268,179.6402206,,,,,,,,,
7.876694538,7.383300014,,8.568745956,9.184053653,,,,,,,8.568745956,7.148562051,9.184053653,,0.596558506,,1022.038788,843.468415,178.570373,,,,,,,,,
7.932461914,7.30287389,,8.630616986,9.183273418,,,,,,,8.630616986,7.160361342,9.183273418,,0.602931385,,1025.415491,843.3251066,182.0903844,,,,,,,,,
7.994196092,7.263602028,,8.692502621,9.182488444,,,,,,,8.692502621,7.176020769,9.182488444,,0.611264934,,1029.905482,843.1809403,186.7245413,,,,,,,,,
8.070269844,7.250591277,,8.761448254,9.173807068,,,,,,,8.761448254,7.216562775,9.173807068,,0.634301901,,1041.575566,841.5873612,199.9882043,,,,,,,,,
8.13131227,7.240581811,,8.826204364,9.191659216,,,,,,,8.826204364,7.245974434,9.191659216,,0.644547914,,1050.08291,844.8659914,205.2169185,,,,,,,,,
8.192571059,7.230511724,,8.883643515,9.186725601,,,,,,,8.883643515,7.232380944,9.186725601,,0.638954604,,1046.146682,843.9592727,202.1874097,,,,,,,,,
8.264222409,7.185708083,,8.944562306,9.193242882,,,,,,,8.944562306,7.226697063,9.193242882,,0.634373949,,1044.503009,845.1571469,199.345862,,,,,,,,,
8.325474327,7.181569706,,9.069403098,9.194566835,,,,,,,9.069403098,7.22916742,9.194566835,,0.635283496,,1045.217232,845.4005928,199.8166389,,,,,,,,,
8.389089468,7.154209476,,9.13656719,9.200616363,,,,,,,9.13656719,7.253104583,9.200616363,,0.645839597,,1052.150522,846.5134146,205.6371073,,,,,,,,,
8.435349212,7.151015807,,9.200854731,9.194748095,,,,,,,9.200854731,7.24880349,9.194748095,,0.645180014,,1050.903041,845.4339253,205.4691154,,,,,,,,,
8.512407777,7.146898545,,9.247198792,9.192233016,,,,,,,9.247198792,7.243670525,9.192233016,,0.643237185,,1049.415254,844.9714782,204.4437755,,,,,,,,,
8.573424139,7.148700185,,9.310787895,9.193499809,,,,,,,9.310787895,7.256632319,9.193499809,,0.649443685,,1053.174252,845.2043875,207.9698647,,,,,,,,,
8.640374105,7.16235074,,9.366357421,4.920857357,,,,,,,9.366357421,7.258526486,4.920857357,,1.059974816,,1053.724135,242.1483713,811.5757636,,,,,,,,,
8.69183211,7.175617533,,9.449886667,9.226136443,,,,,,,9.449886667,7.255810909,9.226136443,,0.640582441,,1052.935839,851.2159367,201.7199022,,,,,,,,,
8.754371712,7.213227946,,9.511595759,9.217153218,,,,,,,9.511595759,7.234563707,9.217153218,,0.632094731,,1046.778241,849.5591345,197.2191063,,,,,,,,,
8.824643807,7.246343754,,9.573057067,9.225914153,,,,,,,9.573057067,7.250198876,9.225914153,,0.637777668,,1051.307675,851.1749195,200.1327553,,,,,,,,,
8.887798545,7.231397619,,9.634332903,9.234778773,,,,,,,9.634332903,7.241272813,9.234778773,,0.630854445,,1048.720639,852.8113898,195.9092492,,,,,,,,,
8.941668127,7.226937586,,9.6864555,9.237164195,,,,,,,9.6864555,7.251308793,9.237164195,,0.635375028,,1051.629584,853.2520237,198.3775605,,,,,,,,,
8.995623135,7.222453618,,9.746528582,9.22133233,,,,,,,9.746528582,7.237830318,9.22133233,,0.632661094,,1047.723754,850.3296993,197.3940548,,,,,,,,,
9.078069305,7.229956024,,9.814760555,9.244439329,,,,,,,9.814760555,7.243681385,9.244439329,,0.629511761,,1049.4184,854.596585,194.8218151,,,,,,,,,
9.126193384,7.253798632,,9.873707633,9.247876946,,,,,,,9.873707633,7.246875442,9.247876946,,0.63023833,,1050.344073,855.2322801,195.1117934,,,,,,,,,
9.203469033,7.248628583,,9.940979776,9.246404239,,,,,,,9.940979776,7.234342962,9.246404239,,0.624152428,,1046.714362,854.9599135,191.7544482,,,,,,,,,
9.266320049,7.241502567,,10.05738749,9.247175599,,,,,,,10.05738749,7.238552477,9.247175599,,0.626124816,,1047.932839,855.1025656,192.8302737,,,,,,,,,
9.308759304,7.256563171,,10.12295973,9.253285967,,,,,,,10.12295973,7.235084356,9.253285967,,0.62267069,,1046.928913,856.2330119,190.6959009,,,,,,,,,
9.385033345,7.259163081,,10.18839383,9.259473561,,,,,,,10.18839383,7.41829713,9.259473561,,0.71330873,,1100.622646,857.3785064,243.2441399,,,,,,,,,
9.447264059,7.256713905,,10.3179151,9.266762975,,,,,,,10.3179151,7.220836351,9.266762975,,0.611514048,,1042.809552,858.7289604,184.0805919,,,,,,,,,
9.515939485,7.233068109,,10.37486903,9.257427619,,,,,,,10.37486903,7.208820975,9.257427619,,0.607787724,,1039.341997,856.9996612,182.3423358,,,,,,,,,
9.557220467,7.252505796,,10.4465044,9.268005386,,,,,,,10.4465044,7.180408321,9.268005386,,0.589683893,,1031.165273,858.9592383,172.206035,,,,,,,,,
9.639304542,7.240548594,,10.51022551,8.960968716,,,,,,,10.51022551,7.1653596,8.960968716,,0.66151907,,1026.847564,802.9896033,223.8579608,,,,,,,,,
9.690472459,7.252225493,,10.55816883,9.269136207,,,,,,,10.55816883,7.148153453,9.269136207,,0.571899063,,1021.921956,859.1688602,162.7530955,,,,,,,,,
9.759216547,7.234572057,,10.62892813,9.274733253,,,,,,,10.62892813,7.12036037,9.274733253,,0.554897706,,1013.990636,860.2067691,153.783867,,,,,,,,,
9.819930986,7.244529346,,10.69135385,9.282757263,,,,,,,10.69135385,7.084481217,9.282757263,,0.532164984,,1003.797482,861.695824,142.1016582,,,,,,,,,
9.890931987,7.247626883,,10.76337041,8.869674145,,,,,,,10.76337041,7.090333534,8.869674145,,0.647155536,,1005.456592,786.7111944,218.745398,,,,,,,,,
9.935711054,7.234788886,,10.81385429,8.887851627,,,,,,,10.81385429,7.098227444,8.887851627,,0.646676936,,1007.696657,789.9390654,217.7575916,,,,,,,,,
9.993751242,7.229876585,,10.87212662,8.889818243,,,,,,,10.87212662,7.131977854,8.889818243,,0.662103316,,1017.302162,790.2886839,227.0134783,,,,,,,,,
10.06397247,7.239450245,,10.94693632,8.873708752,,,,,,,10.94693632,7.169214879,8.873708752,,0.682990155,,1027.95284,787.4270701,240.5257696,,,,,,,,,
10.13190509,7.234422273,,11.06313697,8.884945016,,,,,,,11.06313697,7.181626955,8.884945016,,0.686259544,,1031.515314,789.4224793,242.092835,,,,,,,,,
10.18501792,7.427714234,,11.12119546,8.879086181,,,,,,,11.12119546,7.186537843,8.879086181,,0.689796243,,1032.926523,788.3817141,244.5448092,,,,,,,,,
10.24815101,7.251604099,,11.19549821,8.886116173,,,,,,,11.19549821,7.191585049,8.886116173,,0.690593146,,1034.37791,789.6306065,244.747304,,,,,,,,,
10.31231542,7.222017697,,11.26190115,8.880776248,,,,,,,11.26190115,7.181980431,8.880776248,,0.687331492,,1031.616858,788.6818677,242.9349906,,,,,,,,,
