"TIEMPO, HRS",LECTURA CABEZA,,"TIEMPOS, HRS",LECTURA LINEA,,,,,"INTER TIME, HRS",INTER LECTURA CABEZA,INTER LECTURA LINEA,,"GASTO, MMPCD",,PRESIÓN CABEZA,PRESIÓN LINEA,Delta P
14.18101241,7.359828347,,12.51260587,8.544693594,,,,,14.18101241,7.359828347,8.514729903,,0.832023494,,1083.341466,725.0062533,358.3352126
14.24320379,7.314782529,,12.560546,8.533399331,,,,,14.24320379,7.314782529,8.464702273,,0.821540891,,1070.120869,716.5118458,353.6090232
14.30618997,7.232732374,,12.6201898,8.545209105,,,,,14.30618997,7.232732374,8.431229009,,0.793460133,,1046.248352,710.856226,335.3921258
14.37563656,7.208753482,,12.68404897,8.541645283,,,,,14.37563656,7.208753482,8.409397817,,0.787221385,,1039.322535,707.1797165,332.1428189
14.51611988,7.161905557,,12.76337829,8.547521818,,,,,14.51611988,7.161905557,8.409447205,,0.768113424,,1025.857824,707.1880229,318.6698014
14.56410879,7.134884934,,12.81087602,8.5417858,,,,,14.56410879,7.134884934,8.422819119,,0.754798522,,1018.131661,709.4388191,308.6928414
14.61932166,7.11864055,,12.87366364,8.545793854,,,,,14.61932166,7.11864055,8.421046603,,0.748413307,,1013.500866,709.1402589,304.3606067
14.69158027,7.074171353,,12.93377121,8.529737292,,,,,14.69158027,7.074171353,8.422082664,,0.729858707,,1000.878007,709.314764,291.5632427
14.74683248,7.055111109,,13.05829727,8.544802753,,,,,14.74683248,7.055111109,8.441830937,,0.718433909,,995.4918552,712.6450956,282.8467596
14.81054462,7.028542328,,13.12500616,8.541608839,,,,,14.81054462,7.028542328,8.474391216,,0.701334504,,988.0081451,718.1530648,269.8550803
14.87109292,7.0560643,,13.18456569,8.532491707,,,,,14.87109292,7.0560643,8.505334602,,0.707254434,,995.7608681,723.4071669,272.3537011
14.93461208,7.120913291,,13.25847614,8.536154616,,,,,14.93461208,7.120913291,8.514609144,,0.732971872,,1014.148122,724.9856888,289.1624332
15.01698788,7.135266262,,13.3102244,8.527236311,,,,,15.01698788,7.135266262,8.512960502,,0.739302388,,1018.240492,724.7049652,293.5355273
15.0566379,7.127977299,,13.37596784,8.531886607,,,,,15.0566379,7.127977299,8.511846431,,0.736439126,,1016.161208,724.5152967,291.6459109
15.11854553,7.170328622,,13.43477154,8.529727149,,,,,15.11854553,7.170328622,8.512083548,,0.754143116,,1028.272251,724.5556633,303.7165877
15.18270615,7.1540627,,13.51301319,8.52838658,,,,,15.18270615,7.1540627,8.514928804,,0.746837739,,1023.612262,725.0401255,298.5721369
15.24724354,7.137691211,,13.55817108,8.539290903,,,,,15.24724354,7.137691211,8.515285917,,0.73990623,,1018.932716,725.1009425,293.8317739
15.30655202,7.150238588,,13.62205338,8.530269068,,,,,15.30655202,7.150238588,8.515371687,,0.74515657,,1022.518237,725.1155496,297.4026876
15.37041304,7.176236953,,13.68622341,8.54288729,,,,,15.37041304,7.176236953,8.51546404,,0.756021196,,1029.967536,725.1312782,304.8362579
15.4342317,7.166208691,,13.76288277,8.529159829,,,,,15.4342317,7.166208691,8.515556332,,0.751812557,,1027.09094,725.1469965,301.9439437
15.51276648,7.160645308,,13.80711259,8.523686713,,,,,15.51276648,7.160645308,8.515669906,,0.749464179,,1025.496825,725.1663395,300.3304851
15.56171532,7.152139783,,13.86977994,8.544066803,,,,,15.56171532,7.152139783,8.515740694,,0.745888325,,1023.06207,725.1783957,297.8836739
15.61925457,7.171025282,,13.93276777,8.542550767,,,,,15.61925457,7.171025282,8.515823905,,0.753780117,,1028.472072,725.1925679,303.2795042
15.68257915,7.167243674,,14.05891308,8.524325597,,,,,15.68257915,7.167243674,8.515915483,,0.752182522,,1027.387638,725.2081651,302.1794725
15.74598978,7.163437955,,14.12094343,8.5302309,,,,,15.74598978,7.163437955,8.518245058,,0.750180221,,1026.296867,725.6049887,300.6918782
15.80868606,7.165498587,,14.18441394,8.513852126,,,,,15.80868606,7.165498587,8.520995474,,0.750559033,,1026.8874,726.0736386,300.8137613
15.8781785,7.145608585,,14.26146271,8.449437336,,,,,15.8781785,7.145608585,8.519519577,,0.742477457,,1021.194441,725.8221382,295.3723028
15.9409631,7.148026707,,14.30576351,8.431363135,,,,,15.9409631,7.148026707,8.512015719,,0.744823349,,1021.885716,724.5441159,297.3416003
16.05945621,7.130011763,,14.3756083,8.409396383,,,,,16.05945621,7.130011763,8.530900095,,0.733869492,,1016.741355,727.7625643,288.9787906
16.12141833,7.138623085,,14.43214104,8.412264966,,,,,16.12141833,7.138623085,8.516710628,,0.740043625,,1019.198791,725.3435992,293.8551919
16.18318877,7.147288115,,14.49559529,8.402643783,,,,,16.18318877,7.147288115,8.536667153,,0.740118729,,1021.674548,728.7468608,292.9276873
16.26374928,7.128133512,,14.55713567,8.423042979,,,,,16.26374928,7.128133512,8.519945688,,0.735052271,,1016.205747,725.8947452,290.3110021
16.30918169,7.118726288,,14.61990813,8.421027775,,,,,16.30918169,7.118726288,8.51455612,,0.732060485,,1013.525279,724.9766592,288.54862
16.36997697,7.133516078,,14.68271752,8.419002543,,,,,16.36997697,7.133516078,8.541834213,,0.73336945,,1017.741033,729.6293172,288.1117154
16.4393725,7.126961848,,14.7434924,8.440123978,,,,,16.4393725,7.126961848,8.518941888,,0.734739346,,1015.871704,725.7237088,290.1479948
16.49793011,7.126566658,,14.87920723,8.509481445,,,,,16.49793011,7.126566658,8.512260911,,0.735771953,,1015.759047,724.5858582,291.1731885
16.56504379,7.111059217,,14.94013165,8.515119979,,,,,16.56504379,7.111059217,8.526492418,,0.726661686,,1011.343264,727.0107296,284.3325342
16.62291597,7.116400977,,15.06493782,8.511613223,,,,,16.62291597,7.116400977,8.512679586,,0.731419323,,1012.863257,724.6571373,288.2061199
16.69171844,7.116598647,,15.12086302,8.51210388,,,,,16.69171844,7.116598647,8.527494582,,0.728821269,,1012.919526,727.1816385,285.7378875
16.74832802,7.106311866,,15.18866963,8.51520121,,,,,16.74832802,7.106311866,8.524218657,,0.725068456,,1009.993367,726.6230371,283.3703297
16.81632935,7.113078617,,15.69323803,8.515930898,,,,,16.81632935,7.113078617,8.520177226,,0.728663117,,1011.917748,725.9341996,285.9835486
16.87308833,7.124184872,,15.81388807,8.52122368,,,,,16.87308833,7.124184872,8.513105678,,0.734618861,,1015.080202,724.7296828,290.3505189
16.94017089,7.115282553,,15.87261147,8.520203555,,,,,16.94017089,7.115282553,8.520317804,,0.729567817,,1012.544916,725.9581549,286.5867613
17.19560711,7.084628503,,15.94022791,8.511896032,,,,,17.19560711,7.084628503,8.52698207,,0.715368714,,1003.839221,727.0942321,276.7449884
17.3062115,7.073748505,,16.05842045,8.531137287,,,,,17.3062115,7.073748505,8.518298724,,0.712356399,,1000.758358,725.6141316,275.1442266
17.3725072,7.078453581,,16.12347773,8.51623902,,,,,17.3725072,7.078453581,8.524366718,,0.713229755,,1002.090102,726.6482794,275.4418225
17.43874139,7.064256767,,16.18238562,8.536851667,,,,,17.43874139,7.064256767,8.515659704,,0.708813962,,998.0744733,725.164602,272.9098713
17.49396284,7.071334704,,16.24767106,8.521853019,,,,,17.49396284,7.071334704,8.517511395,,0.711477282,,1000.07549,725.4800037,274.5954863
17.55964907,7.08288321,,16.31212969,8.514206404,,,,,17.55964907,7.08288321,8.519713992,,0.715971445,,1003.344691,725.8552651,277.4894261
17.6256187,7.076162301,,16.3693507,8.542054309,,,,,17.6256187,7.076162301,8.534058818,,0.7104495,,1001.441458,728.301599,273.1398592
17.69172404,7.069415474,,16.4330295,8.519675091,,,,,17.69172404,7.069415474,8.530688117,,0.708204012,,999.5327029,727.7263975,271.8063053
17.74691637,7.063773152,,16.49767986,8.512201993,,,,,17.74691637,7.063773152,8.515376497,,0.708661114,,997.9378229,725.1163689,272.821454
17.81274455,7.064135237,,16.56173391,8.527282414,,,,,17.81274455,7.064135237,8.520544707,,0.707851548,,998.0401328,725.9968211,272.0433118
17.87853616,7.064848534,,16.62500583,8.512180782,,,,,17.87853616,7.064848534,8.526665184,,0.707010646,,998.2416962,727.0401916,271.2015046
17.93335153,7.065445045,,16.68871781,8.527668226,,,,,17.93335153,7.065445045,8.531811284,,0.706299621,,998.4102738,727.9180379,270.4922359
18.06615681,7.055282435,,16.81473645,8.520375684,,,,,18.06615681,7.055282435,8.519800964,,0.704220213,,995.5402047,725.8700846,269.6701201
18.12052188,7.062084402,,16.87745472,8.512561673,,,,,18.12052188,7.062084402,8.531659532,,0.704893448,,997.4607221,727.8921436,269.5685785
18.18779733,7.051257136,,16.93979988,8.520295021,,,,,18.18779733,7.051257136,8.529036002,,0.700761944,,994.404544,727.4445513,266.9599927
18.24442514,7.039026431,,17.06370635,8.52790394,,,,,18.24442514,7.039026431,8.526374042,,0.696033293,,990.9578619,726.990543,263.9673189
18.30909354,7.053932667,,17.1254582,8.527474456,,,,,18.30909354,7.053932667,8.530438194,,0.70164073,,995.1593215,727.6837578,267.4755637
18.37612813,7.050671057,,17.18721822,8.527041381,,,,,18.37612813,7.050671057,8.537549294,,0.698895997,,994.239247,728.8974794,265.3417675
18.43252243,7.04479543,,17.24898651,8.526604667,,,,,18.43252243,7.04479543,8.523839793,,0.698982659,,992.5828531,726.5584482,266.0244049
18.51032155,7.045281488,,17.31106546,8.517594194,,,,,18.51032155,7.045281488,8.525927336,,0.698795108,,992.719825,726.9143693,265.8054556
18.55583406,7.041938214,,17.37176102,8.52447428,,,,,18.55583406,7.041938214,8.527328309,,0.697098615,,991.7778763,727.1532809,264.6245953
18.62590194,7.027583313,,17.43401052,8.515501069,,,,,18.62590194,7.027583313,8.524299479,,0.691524714,,987.7385443,726.636816,261.1017283
18.68213155,7.028028661,,17.56478758,8.519886297,,,,,18.68213155,7.028028661,8.531923446,,0.690253555,,987.8637373,727.9371769,259.9265604
18.74884068,7.032308009,,17.62404366,8.53410073,,,,,18.74884068,7.032308009,8.536668494,,0.691180953,,989.0671185,728.7470897,260.3200288
18.81885096,7.025661412,,17.68529838,8.532470743,,,,,18.81885096,7.025661412,8.532418022,,0.689140602,,987.1983655,728.0215731,259.1767924
18.87455163,7.032449409,,17.74900414,8.514797302,,,,,18.87455163,7.032449409,8.535409166,,0.691483822,,989.1068938,728.5320963,260.5747976
18.93013607,7.039259604,,17.80939653,8.520233692,,,,,18.93013607,7.039259604,8.52622958,,0.69616063,,991.0235155,726.9659085,264.057607
19.01483037,7.021021299,,17.8696695,8.525832776,,,,,19.01483037,7.021021299,8.53093511,,0.687430385,,985.8948016,727.7685385,258.1262631
19.05981591,7.0278887,,17.93842577,8.532287657,,,,,19.05981591,7.0278887,8.534400909,,0.689716696,,987.8243917,728.3599887,259.464403
19.1194791,7.023009752,,18.06354953,8.519232241,,,,,19.1194791,7.023009752,8.53150776,,0.688175442,,986.4533196,727.8662466,258.587073
19.31816062,7.028503556,,18.12247228,8.53208497,,,,,19.31816062,7.028503556,8.52385254,,0.692004886,,987.9972447,726.5606213,261.4366234
19.3677492,7.022949723,,18.18453995,8.529189125,,,,,19.3677492,7.022949723,8.535223051,,0.68743244,,986.4364563,728.5003252,257.936131
19.76022956,7.139741056,,18.24666318,8.526268836,,,,,19.76022956,7.139741056,8.531724792,,0.737825137,,1019.518047,727.9032793,291.6147677
19.8105316,7.189509054,,18.30779715,8.530300671,,,,,19.8105316,7.189509054,8.534334026,,0.758274073,,1033.780809,728.3485727,305.4322361
19.87426936,7.211306808,,18.37695898,8.537637431,,,,,19.87426936,7.211306808,8.529069311,,0.768300701,,1040.058917,727.4502331,312.6086844
19.93751547,7.233242313,,18.43362339,8.523566401,,,,,19.93751547,7.233242313,8.531652062,,0.776998033,,1046.395887,727.890869,318.5050181
20.01589146,7.273789767,,18.56660033,8.527659718,,,,,20.01589146,7.273789767,8.534082065,,0.793430034,,1058.160351,728.3055669,329.8547845
20.06919411,7.270362339,,18.63060212,8.524033149,,,,,20.06919411,7.270362339,8.534328785,,0.791967598,,1057.163371,728.347678,328.8156927
20.13742975,7.309400477,,18.6823379,8.531955042,,,,,20.13742975,7.309400477,8.527954407,,0.809169161,,1068.546707,727.2600636,341.2866432
20.18244074,7.320955044,,18.76181437,8.537588018,,,,,20.18244074,7.320955044,8.525095451,,0.814397497,,1071.927655,726.7725244,345.1551306
20.26012259,7.252444161,,18.80938269,8.531820947,,,,,20.26012259,7.252444161,8.461787228,,0.796561667,,1051.958926,716.0184309,335.9404952
20.30656412,7.221256346,,18.87226696,8.53578647,,,,,20.30656412,7.221256346,8.442469289,,0.786949885,,1042.930864,712.752877,330.1779872
20.36996461,7.16409675,,18.94003612,8.524594619,,,,,20.36996461,7.16409675,8.422524738,,0.766839984,,1026.485645,709.3892296,317.0964153
20.43338451,7.12967411,,19.05720653,8.534527441,,,,,20.43338451,7.12967411,8.423804346,,0.752487631,,1016.645058,709.6047966,307.0402617
20.50306111,7.128666786,,19.12401987,8.531287572,,,,,20.50306111,7.128666786,8.424771753,,0.751908634,,1016.357803,709.7677909,306.5900121
20.62231597,7.054450411,,19.19089985,8.528018382,,,,,20.62231597,7.054450411,8.432446109,,0.719832892,,995.3054119,711.0614739,284.243938
20.69321198,7.033787963,,19.24508899,8.533705745,,,,,20.69321198,7.033787963,8.43766987,,0.710263991,,989.483462,711.9427284,277.5407336
20.94306446,7.029836111,,19.31653589,8.523479994,,,,,20.94306446,7.029836111,8.52609573,,0.692147345,,988.3719151,726.9430841,261.428831
21.00953631,7.072148726,,19.3696303,8.535654381,,,,,21.00953631,7.072148726,8.522777412,,0.710844696,,1000.305752,726.3773482,273.928404
21.05816318,7.051138466,,19.43524632,8.54036074,,,,,21.05816318,7.051138466,8.533339241,,0.699895997,,994.3710734,728.178786,266.1922874
21.12314348,7.100050137,,19.57058853,8.522407838,,,,,21.12314348,7.100050137,8.526932247,,0.721920867,,1008.214239,727.0857354,281.1285036
21.18918139,7.119235788,,19.63493531,8.534948294,,,,,21.18918139,7.119235788,8.526211207,,0.730168499,,1013.670364,726.9627754,286.7075887
21.26350099,7.092217683,,19.68616842,8.532028161,,,,,21.26350099,7.092217683,8.521274297,,0.719641105,,1005.991033,726.1211564,279.8698769
21.38227932,7.079916327,,19.75656138,8.531496894,,,,,21.38227932,7.079916327,8.526370016,,0.713479687,,1002.504304,726.9898565,275.5144475
21.43704564,7.079488604,,19.80696664,8.534628491,,,,,21.43704564,7.079488604,8.524781256,,0.713592703,,1002.383178,726.7189546,275.6642233
21.51660806,7.113100778,,19.88275646,8.528368279,,,,,21.51660806,7.113100778,8.523557278,,0.72805884,,1011.924053,726.5102866,285.4137668
21.57035263,7.118150523,,19.9331252,8.531515944,,,,,21.57035263,7.118150523,8.523233981,,0.730249952,,1013.361338,726.4551749,286.9061626
21.61976472,7.109515199,,20.0583502,8.535398474,,,,,21.61976472,7.109515199,8.521493981,,0.726919105,,1010.904127,726.1585966,284.7455307
21.76215415,7.107454984,,20.12727614,8.528599332,,,,,21.76215415,7.107454984,8.52541169,,0.725334266,,1010.318327,726.8264449,283.491882
21.8214849,7.094780151,,20.18363624,8.525019516,,,,,21.8214849,7.094780151,8.518885414,,0.721164375,,1006.718108,725.714087,281.0040207
21.87054847,7.090255624,,20.26122997,8.460871742,,,,,21.87054847,7.090255624,8.52302783,,0.718487037,,1005.434496,726.4200339,279.0144623
21.95449754,7.074015276,,20.30545685,8.442817614,,,,,21.95449754,7.074015276,8.524353144,,0.711345337,,1000.833843,726.6459652,274.1878774
22.01800999,7.078660131,,20.37518419,8.420882758,,,,,22.01800999,7.078660131,8.529248894,,0.71241035,,1002.148585,727.480867,274.667718
22.0669164,7.079678756,,20.43162242,8.423777011,,,,,22.0669164,7.079678756,8.529020484,,0.712886226,,1002.437026,727.4419042,274.9951217
22.14024751,7.081212137,,20.50067176,8.424848158,,,,,22.14024751,7.081212137,8.528829399,,0.713573958,,1002.871307,727.4093092,275.4619974
22.18559322,7.065083789,,20.56341126,8.422841908,,,,,22.18559322,7.065083789,8.533564132,,0.70581587,,998.3081788,728.2171679,270.0910109
22.25899334,7.067615878,,20.61908251,8.432549065,,,,,22.25899334,7.067615878,8.535861282,,0.706465101,,999.023884,728.6092783,270.4146058
22.32865681,7.059850451,,20.68178622,8.430552532,,,,,22.32865681,7.059850451,8.533536383,,0.703585296,,996.8297677,728.212432,268.6173357
22.38782733,7.05923329,,20.75285049,8.474819908,,,,,22.38782733,7.05923329,8.533597159,,0.703310018,,996.6554928,728.2228048,268.432688
22.44700905,7.05861399,,20.8084863,8.525692661,,,,,22.44700905,7.05861399,8.538247492,,0.702165729,,996.4806293,729.0167023,267.463927
22.5168648,7.052705082,,20.86932056,8.531370866,,,,,22.5168648,7.052705082,8.528630202,,0.701457665,,994.8129795,727.3753312,267.4376483
22.57560934,7.058771787,,20.93812016,8.526396941,,,,,22.57560934,7.058771787,8.532767906,,0.703269285,,996.5251829,728.0812813,268.4439015
22.63196295,7.046795211,,21.00690727,8.522206379,,,,,22.63196295,7.046795211,8.533473528,,0.6980104,,993.1464548,728.2017045,264.9447504
22.70154148,7.046850027,,21.06651219,8.535152657,,,,,22.70154148,7.046850027,8.546672214,,0.695512997,,993.1619062,730.4560593,262.7058469
22.75816987,7.035735744,,21.13047,8.525868754,,,,,22.75816987,7.035735744,8.534378577,,0.693093588,,990.0315491,728.3561769,261.6753722
22.8272642,7.043629918,,21.18626754,8.526415579,,,,,22.8272642,7.043629918,8.541254132,,0.695167331,,992.2544485,729.5302216,262.724227
22.88366899,7.037953795,,21.26212684,8.521094949,,,,,22.88366899,7.037953795,8.53825881,,0.69330252,,990.6558724,729.0186351,261.6372373
22.95120845,7.027426752,,21.31695307,8.528250582,,,,,22.95120845,7.027426752,8.541178085,,0.688209769,,987.694535,729.5172307,258.1773042
23.00780448,7.022586209,,21.38011349,8.526432846,,,,,23.00780448,7.022586209,8.535048984,,0.687309535,,986.3343412,728.4706116,257.8637296
23.07512162,7.019620092,,21.44330929,8.524599549,,,,,23.07512162,7.019620092,8.539107985,,0.685244773,,985.5013247,729.1636518,256.3376729
23.12033118,7.023864803,,21.50643076,8.523523299,,,,,23.12033118,7.023864803,8.545286622,,0.685876491,,986.6935355,730.2192344,256.474301
23.1988075,7.017273144,,21.55731254,8.523693175,,,,,23.1988075,7.017273144,8.547274428,,0.682640114,,984.8424475,730.5590015,254.283446
23.26614387,7.016105543,,21.62803447,8.521202769,,,,,23.26614387,7.016105543,8.547355791,,0.682119015,,984.5147398,730.5729102,253.9418296
23.32196137,7.023069647,,21.69881072,8.51868846,,,,,23.32196137,7.023069647,8.539410427,,0.686673815,,986.4701452,729.2153044,257.2548408
23.38876237,7.027678219,,21.76062999,8.525662657,,,,,23.38876237,7.027678219,8.545479793,,0.687484989,,987.7652231,730.252249,257.5129741
23.44439954,7.015763122,,21.80846516,8.517786163,,,,,23.44439954,7.015763122,8.537511234,,0.683890803,,984.4186438,728.8909807,255.5276631
23.51134917,7.002694004,,21.87799855,8.523656837,,,,,23.51134917,7.002694004,8.544929223,,0.676785627,,980.7544663,730.1581543,250.596312
23.5776457,7.014800672,,21.93671003,8.522641963,,,,,23.5776457,7.014800672,8.543222758,,0.682362299,,984.1485693,729.866551,254.2820183
23.63320358,7.009088533,,22.00597264,8.529305113,,,,,23.63320358,7.009088533,8.541781324,,0.680173606,,982.5464413,729.6202819,252.9261594
23.82221228,6.997684381,,22.07244443,8.528994666,,,,,23.82221228,6.997684381,8.544554453,,0.674686118,,979.3517338,730.094108,249.2576259
23.87760142,6.998171311,,22.11972712,8.52668678,,,,,23.87760142,6.998171311,8.535568091,,0.676667125,,979.4880341,728.5592264,250.9288076
23.93151097,7.017726306,,22.19643813,8.534696494,,,,,23.93151097,7.017726306,8.539744267,,0.684303927,,984.9696502,729.2723215,255.6973288
,,,22.26264594,8.535929294,,,,,,,,,,,,,
,,,22.31801618,8.53392432,,,,,,,,,,,,,
,,,22.37342043,8.531904387,,,,,,,,,,,,,
,,,22.43854479,8.539556325,,,,,,,,,,,,,
,,,22.51187795,8.528216776,,,,,,,,,,,,,
,,,22.56639743,8.532736617,,,,,,,,,,,,,
,,,22.62983807,8.532952097,,,,,,,,,,,,,
,,,22.69333546,8.548533955,,,,,,,,,,,,,
,,,22.75659387,8.534182191,,,,,,,,,,,,,
,,,22.81887607,8.54194324,,,,,,,,,,,,,
,,,22.87240062,8.537546055,,,,,,,,,,,,,
,,,22.94352516,8.542044875,,,,,,,,,,,,,
,,,23.00608493,8.534987194,,,,,,,,,,,,,
,,,23.05884051,8.536882901,,,,,,,,,,,,,
,,,23.1374246,8.547622721,,,,,,,,,,,,,
,,,23.19899433,8.547273368,,,,,,,,,,,,,
,,,23.26039254,8.548174467,,,,,,,,,,,,,
,,,23.3222648,8.539367234,,,,,,,,,,,,,
,,,23.38274652,8.546341405,,,,,,,,,,,,,
,,,23.4448019,8.537453607,,,,,,,,,,,,,
,,,23.505083,8.545090459,,,,,,,,,,,,,
,,,23.5749399,8.54329296,,,,,,,,,,,,,
,,,23.6360962,8.541706276,,,,,,,,,,,,,
,,,23.69728234,8.540106468,,,,,,,,,,,,,
,,,23.75835559,8.539499771,,,,,,,,,,,,,
,,,23.81849525,8.545157505,,,,,,,,,,,,,
,,,23.88122149,8.534980769,,,,,,,,,,,,,
,,,23.94986963,8.541483228,,,,,,,,,,,,,
