"TIEMPO, HRS",LECTURA CABEZA,,"TIEMPOS, HRS",LECTURA LINEA,,,DATOS PARA LA MEDICIÓN,,,,"INTER TIME, HRS",INTER LECTURA CABEZA,INTER LECTURA LINEA,,"GASTO, MMPCD",,PRESIÓN CABEZA,PRESIÓN LINEA,Delta P,,,,,,,,,"GASTO PROMEDIO,  MMPCD"
9.632786437,7.182009362,,9.700631982,8.546233537,,,,,,,9.700631982,7.259067268,8.546233537,,0.785265303,,1053.881152,730.3810767,323.5000752,,,,,,,,,
9.702759874,7.261484095,,9.761799135,8.548386941,,,,,,,9.761799135,7.224500322,8.548386941,,0.770472024,,1043.868098,730.7491929,313.1189053,,,,,,,,,
9.76460877,7.222740292,,9.822039697,8.556434938,,,,,,,9.822039697,7.223464452,8.556434938,,0.768640535,,1043.568774,732.1257885,311.4429852,,,,,,,,,
9.829466443,7.223558097,,9.886174204,8.549018323,,,,,,,9.886174204,7.342741539,8.549018323,,0.819487679,,1078.317066,730.8571429,347.4599232,,,,,,,,,
9.866496262,7.342315334,,9.946255488,8.5571364,,,,,,,9.946255488,7.321106153,8.5571364,,0.809205429,,1071.971906,732.2458336,339.7260725,,,,,,,,,
9.930007366,7.343690922,,9.993616626,8.610989163,,,,,,,9.993616626,7.255274525,8.610989163,,0.772459504,,1052.780169,741.4913436,311.2888251,,,,,,,,,
9.995371676,7.252835019,,10.06918427,8.566247536,,,,,,,10.06918427,7.234039198,8.566247536,,0.771365519,,1046.626462,733.8059685,312.8204939,,,,,,,,,
10.07757334,7.231902983,,10.13544122,8.586106632,,,,,,,10.13544122,7.255234748,8.586106632,,0.776805939,,1052.768625,737.2122709,315.5563541,,,,,,,,,
10.1215805,7.231506731,,10.19069301,8.581966826,,,,,,,10.19069301,7.34981972,8.581966826,,0.817011989,,1080.396998,736.5015461,343.8954523,,,,,,,,,
10.19494843,7.357104525,,10.26309298,8.553007541,,,,,,,10.26309298,7.322948259,8.553007541,,0.810650478,,1072.511424,731.53938,340.9720442,,,,,,,,,
10.24326734,7.33883538,,10.32281165,8.5958241,,,,,,,10.32281165,7.27318656,8.5958241,,0.782660134,,1057.984855,738.8819197,319.1029351,,,,,,,,,
10.31598343,7.280564922,,10.37360662,8.66184913,,,,,,,10.37360662,7.218299054,8.66184913,,0.747488809,,1042.076825,750.2763035,291.8005211,,,,,,,,,
10.38449155,7.206537128,,10.44372932,8.591231533,,,,,,,10.44372932,7.185639579,8.591231533,,0.746497436,,1032.668323,738.0925925,294.5757308,,,,,,,,,
10.44825657,7.184042485,,10.49928148,8.537670461,,,,,,,10.49928148,7.158599361,8.537670461,,0.744704582,,1024.910896,728.918169,295.9927271,,,,,,,,,
10.50292481,7.156782649,,10.5636696,8.594317834,,,,,,,10.5636696,7.257610302,8.594317834,,0.776372814,,1053.458146,738.6229902,314.8351556,,,,,,,,,
10.55571674,7.264761914,,10.6277718,8.574254987,,,,,,,10.6277718,7.199966321,8.574254987,,0.755617631,,1036.790301,735.1784859,301.6118147,,,,,,,,,
10.64163006,7.187504267,,10.69150769,8.628403945,,,,,,,10.69150769,7.256014169,8.628403945,,0.769682141,,1052.994832,744.4935464,308.5012859,,,,,,,,,
10.69418418,7.259690493,,10.76199807,8.617441916,,,,,,,10.76199807,7.220170169,8.617441916,,0.756426262,,1042.617145,742.6030518,300.0140936,,,,,,,,,
10.74542232,7.216157829,,10.82300353,8.564236592,,,,,,,10.82300353,7.233829635,8.564236592,,0.771627595,,1046.565824,733.461484,313.1043397,,,,,,,,,
10.82024037,7.234268339,,10.8876671,8.572867408,,,,,,,10.8876671,7.232640692,8.572867408,,0.769623159,,1046.221828,734.940556,311.2812717,,,,,,,,,
10.883284,7.224258984,,10.94607289,8.595748314,,,,,,,10.94607289,7.330158264,8.595748314,,0.80652796,,1074.624404,738.8688908,335.7555127,,,,,,,,,
10.94151061,7.335604472,,11.01108642,8.624700839,,,,,,,11.01108642,7.252548449,8.624700839,,0.76887253,,1051.98918,743.8546456,308.1345344,,,,,,,,,
11.01380826,7.249299246,,11.07270185,8.557264088,,,,,,,11.07270185,7.245793414,8.557264088,,0.777842284,,1050.030444,732.2676867,317.7627572,,,,,,,,,
11.07616795,7.245587083,,11.12323064,8.579153036,,,,,,,11.12323064,7.242771953,8.579153036,,0.772781592,,1049.154911,736.0186681,313.1362432,,,,,,,,,
11.13860922,7.241852059,,11.19254756,8.582123255,,,,,,,11.19254756,7.218903086,8.582123255,,0.762210436,,1042.251235,736.5283956,305.7228397,,,,,,,,,
11.19992924,7.215762426,,11.26214003,8.564590169,,,,,,,11.26214003,7.248505536,8.564590169,,0.777713905,,1050.81665,733.5220476,317.2946026,,,,,,,,,
11.25644172,7.249436511,,11.32437975,8.56677676,,,,,,,11.32437975,7.238336984,8.56677676,,0.773075747,,1047.870446,733.8966405,313.9738053,,,,,,,,,
11.32539154,7.238171681,,11.38168481,8.956591978,,,,,,,11.38168481,7.231473914,8.956591978,,,,,,,,,,,,,,,
11.37926228,7.231871577,,11.44625924,8.633969901,,,,,,,11.44625924,7.220873895,8.633969901,,0.753724579,,1042.820396,745.4543625,297.3660338,,,,,,,,,
11.44867245,7.220477762,,11.49463506,8.65974468,,,,,,,11.49463506,7.223094586,8.65974468,,0.74993981,,1043.461908,749.9117793,293.5501286,,,,,,,,,
11.51044907,7.223994936,,11.56614228,8.574559636,,,,,,,11.56614228,7.238902414,8.574559636,,0.771957801,,1048.034163,735.2307295,312.8034337,,,,,,,,,
11.57894636,7.2423297,,11.63414725,8.571858969,,,,,,,11.63414725,7.241366126,8.571858969,,0.773462556,,1048.747667,734.7676619,313.9800054,,,,,,,,,
11.63227214,7.241399014,,11.68965137,8.571668595,,,,,,,11.68965137,7.239593584,8.571668595,,0.772751906,,1048.234305,734.7350251,313.4992802,,,,,,,,,
11.68561545,7.240463414,,11.76270763,8.580460224,,,,,,,11.76270763,7.223924247,8.580460224,,0.764621453,,1043.701631,736.2429765,307.458654,,,,,,,,,
11.76245326,7.223903198,,11.82451872,8.575229629,,,,,,,11.82451872,7.228593422,8.575229629,,0.767507866,,1045.051257,735.3456319,309.7056255,,,,,,,,,
11.81526485,7.228273308,,11.88642834,8.569955681,,,,,,,11.88642834,7.232718372,8.569955681,,0.770164655,,1046.244301,734.4414038,311.8028972,,,,,,,,,
11.88326593,7.230625634,,11.94084143,8.576438796,,,,,,,11.94084143,7.268726464,8.576438796,,0.784136441,,1056.687688,735.5530241,321.1346639,,,,,,,,,
11.94089991,7.26876516,,12.01037164,8.560528021,,,,,,,12.01037164,7.245161774,8.560528021,,0.777015742,,1049.847383,732.8264,317.0209828,,,,,,,,,
12.07291952,7.223910807,,12.05611546,8.584488702,,,,,,,12.05611546,7.229620075,8.584488702,,0.766310831,,1045.348128,736.9344628,308.4136657,,,,,,,,,
12.13356287,7.221782756,,12.12794306,8.638982985,,,,,,,12.12794306,7.221979962,8.638982985,,0.753281315,,1043.139891,746.3202701,296.8196213,,,,,,,,,
12.18804716,7.208286076,,12.19781153,8.578096324,,,,,,,12.19781153,7.217239386,8.578096324,,0.762221924,,1041.770887,735.8373654,305.9335218,,,,,,,,,
12.24894583,7.264126354,,12.25441576,8.569201853,,,,,,,12.25441576,7.261125966,8.569201853,,0.782200068,,1054.479006,734.3122039,320.166802,,,,,,,,,
12.30578802,7.23294709,,12.31426241,8.578555541,,,,,,,12.31426241,7.228657888,8.578555541,,0.766950597,,1045.069897,735.9161517,309.1537457,,,,,,,,,
12.38755314,7.191562761,,12.38322551,8.673075792,,,,,,,12.38322551,7.193753134,8.673075792,,0.734789851,,1035.001683,752.222437,282.779246,,,,,,,,,
12.44208164,7.183315687,,12.4459455,8.564723998,,,,,,,12.4459455,7.183651901,8.564723998,,0.750431902,,1032.097093,733.5449716,298.5521211,,,,,,,,,
12.51709893,7.189843318,,12.5099984,8.552803469,,,,,,,12.5099984,7.189225465,8.552803469,,0.754902345,,1033.699256,731.5044718,302.194784,,,,,,,,,
12.57108964,7.186978808,,12.56507996,8.556644007,,,,,,,12.56507996,7.187297655,8.556644007,,0.753409684,,1033.144952,732.1615667,300.983385,,,,,,,,,
12.6399361,7.186569259,,12.62009702,8.560512921,,,,,,,12.62009702,7.186687277,8.560512921,,0.752464203,,1032.96948,732.8238147,300.1456655,,,,,,,,,
12.6940212,7.183678303,,12.69652649,8.605624241,,,,,,,12.69652649,7.183709568,8.605624241,,0.743051199,,1032.113663,740.5676858,291.5459775,,,,,,,,,
12.76275449,7.184536081,,12.756119,8.58869983,,,,,,,12.756119,7.184453272,8.58869983,,0.746452938,,1032.327376,737.6576477,294.6697285,,,,,,,,,
12.81563002,7.223151795,,12.80934685,8.550818344,,,,,,,12.80934685,7.218563114,8.550818344,,0.767564871,,1042.153069,731.1649435,310.9881252,,,,,,,,,
12.88403765,7.193467503,,12.88025703,8.5441221,,,,,,,12.88025703,7.195108039,8.5441221,,0.75890436,,1035.391594,730.0202246,305.3713693,,,,,,,,,
12.94740236,7.186512211,,12.93999763,8.532581366,,,,,,,12.93999763,7.187324999,8.532581366,,0.757666334,,1033.152813,728.0494476,305.1033651,,,,,,,,,
13.0107876,7.180595508,,13.00500382,8.54849587,,,,,,,13.00500382,7.181135395,8.54849587,,0.752262395,,1031.374111,730.7678164,300.606295,,,,,,,,,
13.07358537,7.179877584,,13.07485989,8.550163886,,,,,,,13.07485989,7.179862926,8.550163886,,0.751430671,,1031.008633,731.0530248,299.9556078,,,,,,,,,
13.13639922,7.179155158,,13.12505836,8.553349726,,,,,,,13.12505836,7.17928559,8.553349726,,0.750620684,,1030.842832,731.5979154,299.2449163,,,,,,,,,
13.18887955,7.186997884,,13.18395141,8.548831351,,,,,,,13.18395141,7.186261416,8.548831351,,0.754358908,,1032.847063,730.8251747,302.0218882,,,,,,,,,
13.26192347,7.178893246,,13.25564387,8.565219818,,,,,,,13.25564387,7.179590003,8.565219818,,0.74862757,,1030.930252,733.6299054,297.3003468,,,,,,,,,
13.31855316,7.32607914,,13.32220756,8.560987656,,,,,,,13.32220756,7.331540628,8.560987656,,0.812893133,,1075.02976,732.9050964,342.1246631,,,,,,,,,
13.38208536,7.42102784,,13.36956292,8.555889698,,,,,,,13.36956292,7.402313075,8.555889698,,0.842928425,,1095.884777,732.0324852,363.852292,,,,,,,,,
13.44619706,7.389341025,,13.43784617,8.566011443,,,,,,,13.43784617,7.393468401,8.566011443,,0.837671454,,1093.2675,733.7655205,359.5019793,,,,,,,,,
13.51087921,7.427272401,,13.50444481,8.562267507,,,,,,,13.50444481,7.423499094,8.562267507,,0.850629721,,1102.166776,733.1242487,369.0425273,,,,,,,,,
13.55918025,7.446236366,,13.57000656,8.565908807,,,,,,,13.57000656,7.449466723,8.565908807,,0.860724967,,1109.891089,733.7479369,376.1431522,,,,,,,,,
13.62987343,7.467329817,,13.63549554,8.569582119,,,,,,,13.63549554,7.46783857,8.569582119,,0.867692653,,1115.372258,734.3773769,380.9948814,,,,,,,,,
13.69788744,7.473484508,,13.68208886,8.570106019,,,,,,,13.68208886,7.472054871,8.570106019,,0.869340935,,1116.63208,734.4671717,382.1649082,,,,,,,,,
13.81031302,7.566402994,,13.75555686,8.553727699,,,,,,,13.75555686,7.521147644,8.553727699,,0.891908178,,1131.353238,731.6625755,399.690662,,,,,,,,,
13.87549371,7.388806799,,13.81441603,8.474120641,,,,,,,13.81441603,7.555223638,8.474120641,,0.917303083,,1141.628084,718.1072063,423.5208781,,,,,,,,,
13.95128202,7.362267324,,13.88744578,8.465112806,,,,,,,13.88744578,7.384621437,8.465112806,,0.849834351,,1090.652675,716.5813482,374.071327,,,,,,,,,
14.00596785,7.348883347,,13.93417255,8.471107684,,,,,,,13.93417255,7.368258703,8.471107684,,0.842280854,,1085.824726,717.596654,368.2280722,,,,,,,,,
14.06008993,7.341049613,,14.00731802,8.462939025,,,,,,,14.00731802,7.348687921,8.462939025,,0.83559983,,1080.064283,716.2133695,363.8509136,,,,,,,,,
14.12058364,7.246064245,,14.06226077,8.470627401,,,,,,,14.06226077,7.337641022,8.470627401,,0.829913405,,1076.819515,717.5152857,359.3042296,,,,,,,,,
14.18460747,7.202647407,,14.13476439,8.470397013,,,,,,,14.13476439,7.236447776,8.470397013,,0.788595046,,1047.323528,717.4762555,329.8472727,,,,,,,,,
14.24963109,7.15895044,,14.19036241,8.509589802,,,,,,,14.19036241,7.198779994,8.509589802,,0.766435983,,1036.448668,724.131186,312.3174821,,,,,,,,,
14.32631704,7.133767258,,14.26110755,8.55750217,,,,,,,14.26110755,7.155181644,8.55750217,,0.739696548,,1023.932487,732.3084339,291.6240534,,,,,,,,,
14.38352581,7.211710149,,14.32299846,8.5534069,,,,,,,14.32299846,7.134857061,8.5534069,,0.731829673,,1018.123706,731.607696,286.5160095,,,,,,,,,
14.43831561,7.20984122,,14.3753667,8.567733862,,,,,,,14.3753667,7.200593934,8.567733862,,0.757042308,,1036.97106,734.0606353,302.9104248,,,,,,,,,
14.51477689,7.250596056,,14.43513937,8.609635428,,,,,,,14.43513937,7.209949564,8.609635428,,0.753492441,,1039.667454,741.2582221,298.4092323,,,,,,,,,
14.57859824,7.300325608,,14.49917562,8.559531394,,,,,,,14.49917562,7.242280383,8.559531394,,0.775982335,,1049.012503,732.6557769,316.3567259,,,,,,,,,
14.62995751,7.341384826,,14.56011278,8.562667051,,,,,,,14.56011278,7.285921751,8.562667051,,0.793663238,,1061.693115,733.1926702,328.500445,,,,,,,,,
14.6826789,7.34588444,,14.62097623,8.565926952,,,,,,,14.62097623,7.334204732,8.565926952,,0.813182207,,1075.811181,733.7510454,342.0601355,,,,,,,,,
14.75675032,7.345624109,,14.6831486,8.553371262,,,,,,,14.6831486,7.34588279,8.553371262,,0.820075595,,1079.239879,731.6015994,347.6382797,,,,,,,,,
14.81771981,7.373119935,,14.75442237,8.539424604,,,,,,,14.75442237,7.345632291,8.539424604,,0.822237541,,1079.166275,729.2177257,349.9485494,,,,,,,,,
14.8706716,7.365391538,,14.80884261,8.519049962,,,,,,,14.80884261,7.369116522,8.519049962,,0.835143016,,1086.077566,725.7421226,360.3354438,,,,,,,,,
14.93610446,7.337495764,,14.87765466,8.528693439,,,,,,,14.87765466,7.362414472,8.528693439,,0.830863203,,1084.102937,727.3861178,356.7168194,,,,,,,,,
15.01264698,7.309244116,,14.93942357,8.523260644,,,,,,,14.93942357,7.336270689,8.523260644,,0.820995293,,1076.417352,726.45972,349.9576324,,,,,,,,,
15.07186544,7.343992257,,15.00997226,8.518193593,,,,,,,15.00997226,7.310231348,8.518193593,,0.811105367,,1068.789647,725.5962208,343.1934263,,,,,,,,,
15.13952906,7.304742043,,15.05990805,8.535567537,,,,,,,15.05990805,7.336975908,8.535567537,,0.819295998,,1076.62431,728.5591318,348.0651778,,,,,,,,,
15.18757283,7.340100848,,15.13551719,8.553901383,,,,,,,15.13551719,7.307069241,8.553901383,,0.803922361,,1067.865218,731.6922886,336.1729292,,,,,,,,,
15.25851325,7.357296229,,15.1899114,8.539646989,,,,,,,15.1899114,7.340667699,8.539646989,,0.82015566,,1077.708045,729.255707,348.4523382,,,,,,,,,
15.31291944,7.343168153,,15.25902499,8.542939726,,,,,,,15.25902499,7.357163341,8.542939726,,0.826419557,,1082.557049,729.8181917,352.7388569,,,,,,,,,
15.37209154,7.36686436,,15.31280772,8.535021728,,,,,,,15.31280772,7.343197164,8.535021728,,0.821946655,,1078.450892,728.4659589,349.9849329,,,,,,,,,
15.43699091,7.353540354,,15.37228059,8.54418122,,,,,,,15.37228059,7.366825548,8.54418122,,0.830197809,,1085.402373,730.0303272,355.372046,,,,,,,,,
15.49887544,7.358785681,,15.43158651,8.553414165,,,,,,,15.43158651,7.354649892,8.553414165,,0.823688924,,1081.817501,731.6089388,350.2085618,,,,,,,,,
15.56308056,7.352729712,,15.51204261,8.629991664,,,,,,,15.51204261,7.357543725,8.629991664,,0.812205722,,1082.668993,744.7675612,337.901432,,,,,,,,,
15.6237977,7.365192717,,15.56373688,8.5491083,,,,,,,15.56373688,7.35286443,8.5491083,,0.82365062,,1081.292307,730.8725272,350.4197795,,,,,,,,,
15.68803588,7.359246746,,15.62030751,8.531790377,,,,,,,15.62030751,7.36447631,8.531790377,,0.831215553,,1084.710226,727.9144703,356.795756,,,,,,,,,
15.74625483,7.332587737,,15.68182252,8.532456673,,,,,,,15.68182252,7.359821863,8.532456673,,0.829197055,,1083.339557,728.0281687,355.3113884,,,,,,,,,
15.8099485,7.333484019,,15.76340377,8.523603618,,,,,,,15.76340377,7.332829052,8.523603618,,0.81952508,,1075.407638,726.5181864,348.8894518,,,,,,,,,
15.87355926,7.33482057,,15.81190952,8.543665482,,,,,,,15.81190952,7.333525222,8.543665482,,0.816555564,,1075.611844,729.9421986,345.6696451,,,,,,,,,
15.93714339,7.336167554,,15.87213193,8.551721463,,,,,,,15.87213193,7.33479058,8.551721463,,0.815761191,,1075.983057,731.3193998,344.6636573,,,,,,,,,
16.00068997,7.337605592,,15.93636987,8.544259342,,,,,,,15.93636987,7.336151167,8.544259342,,0.817542628,,1076.382279,730.043677,346.3386019,,,,,,,,,
16.05826297,7.323923758,,16.00857518,8.541160787,,,,,,,16.00857518,7.335731724,8.541160787,,0.817874305,,1076.259199,729.5142759,346.7449227,,,,,,,,,
16.1208129,7.332600183,,16.05972805,8.55209502,,,,,,,16.05972805,7.324126982,8.55209502,,0.811288813,,1072.856721,731.3832923,341.4734286,,,,,,,,,
16.18825971,7.323262911,,16.11843861,8.567489197,,,,,,,16.11843861,7.332270842,8.567489197,,0.812121916,,1075.243914,734.0187114,341.2252026,,,,,,,,,
16.25998337,7.337662776,,16.18152245,8.567688629,,,,,,,16.18152245,7.324195611,8.567688629,,0.808737442,,1072.876827,734.0528844,338.8239426,,,,,,,,,
16.30784895,7.324854799,,16.25695037,8.557758447,,,,,,,16.25695037,7.337053845,8.557758447,,0.815707361,,1076.647182,732.3522963,344.2948861,,,,,,,,,
16.37447381,7.323193322,,16.31153511,8.560094926,,,,,,,16.31153511,7.324762874,8.560094926,,0.810231674,,1073.043023,732.7522514,340.2907719,,,,,,,,,
16.43191418,7.315882155,,16.37349374,8.56782349,,,,,,,16.37349374,7.323217763,8.56782349,,0.808308994,,1072.590368,734.0759935,338.5143744,,,,,,,,,
16.5077082,7.320727043,,16.4404725,8.560610292,,,,,,,16.4404725,7.316429219,8.560610292,,0.806689979,,1070.60273,732.8404857,337.7622446,,,,,,,,,
16.55541848,7.313238056,,16.49496744,8.562986286,,,,,,,16.49496744,7.319912631,8.562986286,,0.807740749,,1071.622419,733.2473413,338.3750773,,,,,,,,,
16.61813916,7.295740023,,16.56102913,8.563092149,,,,,,,16.56102913,7.311672778,8.563092149,,0.804302177,,1069.211176,733.2654716,335.9457046,,,,,,,,,
16.68405028,7.301093573,,16.62150134,8.57835894,,,,,,,16.62150134,7.296013112,8.57835894,,0.795214002,,1064.636147,735.8824211,328.7537257,,,,,,,,,
16.805615,7.312733267,,16.68593794,8.558148966,,,,,,,16.68593794,7.301274314,8.558148966,,0.800808549,,1066.172132,732.4191373,333.7529949,,,,,,,,,
16.86808875,7.301681858,,16.75872993,8.566294864,,,,,,,16.75872993,7.308244071,8.566294864,,0.802342135,,1068.208628,733.814077,334.394551,,,,,,,,,
16.93052045,7.291659774,,16.80995531,8.560389114,,,,,,,16.80995531,7.311965481,8.560389114,,0.804874216,,1069.296784,732.8026178,336.4941659,,,,,,,,,
17.05695779,7.29964776,,16.86874188,8.583102481,,,,,,,16.86874188,7.301577012,8.583102481,,0.796732403,,1066.260537,736.6964821,329.5640552,,,,,,,,,
17.11879784,7.296081192,,16.93261001,8.570361935,,,,,,,16.93261001,7.291791787,8.570361935,,0.794807903,,1063.404549,734.511037,328.8935124,,,,,,,,,
17.31847945,7.263244133,,17.18609394,8.606036695,,,,,,,17.18609394,7.285014543,8.606036695,,0.785861194,,1061.428738,740.638676,320.7900619,,,,,,,,,
17.37210533,7.257012636,,17.31084222,8.603376678,,,,,,,17.31084222,7.264500052,8.603376678,,0.777690112,,1055.45922,740.1809026,315.2783175,,,,,,,,,
17.43364897,7.25957575,,17.37275825,8.605491528,,,,,,,17.37275825,7.257039828,8.605491528,,0.774173801,,1053.292541,740.5448444,312.7476969,,,,,,,,,
17.50279364,7.248530028,,17.43463094,8.60762059,,,,,,,17.43463094,7.259418882,8.60762059,,0.774803208,,1053.98325,740.9113222,313.0719278,,,,,,,,,
17.55582247,7.270448072,,17.55838223,8.598031161,,,,,,,17.55838223,7.27028414,8.598031161,,0.781056984,,1057.14063,739.2613985,317.8792311,,,,,,,,,
17.62411593,7.266074419,,17.61924987,8.607047708,,,,,,,17.61924987,7.266386051,8.607047708,,0.777842313,,1056.007325,740.8127025,315.1946225,,,,,,,,,
17.68524103,7.251951087,,17.68551638,8.624862399,,,,,,,17.68551638,7.251887399,8.624862399,,0.76856339,,1051.797417,743.8825141,307.9149028,,,,,,,,,
17.74667226,7.23774198,,17.75982658,8.612465774,,,,,,,17.75982658,7.240948636,8.612465774,,0.766137318,,1048.626743,741.7456671,306.8810759,,,,,,,,,
17.80640728,7.252303714,,17.8089124,8.608796751,,,,,,,17.8089124,7.252393673,8.608796751,,0.771629538,,1051.94428,741.113815,310.8304647,,,,,,,,,
17.8741249,7.254735463,,17.86841729,8.624332252,,,,,,,17.86841729,7.254530502,8.624332252,,0.76977852,,1052.564256,743.7910679,308.7731883,,,,,,,,,
17.93504532,7.246618797,,17.93696346,8.609184815,,,,,,,17.93696346,7.246390646,8.609184815,,0.769023453,,1050.203548,741.1806318,309.022916,,,,,,,,,
18.01129998,7.23754876,,18.0106695,8.604770798,,,,,,,18.0106695,7.237623751,8.604770798,,0.766099232,,1047.663951,740.4208048,307.2431464,,,,,,,,,
18.05665197,7.235989291,,18.05672667,8.626442897,,,,,,,18.05672667,7.235999613,8.626442897,,0.761533437,,1047.193808,744.1551706,303.0386373,,,,,,,,,
18.12347863,7.245223072,,18.11995655,8.608321416,,,,,,,18.11995655,7.244736407,8.608321416,,0.768477003,,1049.724112,741.0319761,308.6921361,,,,,,,,,
18.18391275,7.243153645,,18.18061611,8.610312167,,,,,,,18.18061611,7.243266531,8.610312167,,0.767501778,,1049.298201,741.3747562,307.9234447,,,,,,,,,
18.24439119,7.241071801,,18.30869465,8.610769767,,,,,,,18.30869465,7.256209114,8.610769767,,0.772893112,,1053.051414,741.4535598,311.5978544,,,,,,,,,
18.31004077,7.256525997,,18.36832664,8.619352017,,,,,,,18.36832664,7.238833771,8.619352017,,0.764010768,,1048.014287,742.9322919,305.0819953,,,,,,,,,
18.37301857,7.237409572,,18.43559328,8.618773446,,,,,,,18.43559328,7.240765002,8.618773446,,0.764933605,,1048.573556,742.8325571,305.7409991,,,,,,,,,
18.43269008,7.241401152,,18.51065679,8.610095375,,,,,,,18.51065679,7.224317027,8.610095375,,0.75951128,,1043.81513,741.3374237,302.4777065,,,,,,,,,
18.51105867,7.224228966,,18.5574655,8.622162518,,,,,,,18.5574655,7.221831687,8.622162518,,0.756279098,,1043.097058,743.4168649,299.6801934,,,,,,,,,
18.56471916,7.221456978,,18.61999536,8.617395267,,,,,,,18.61999536,7.218936556,8.617395267,,0.755910033,,1042.2609,742.5950119,299.665888,,,,,,,,,
18.61843225,7.218670255,,18.68262378,8.612595694,,,,,,,18.68262378,7.229606306,8.612595694,,0.761306562,,1045.344147,741.7680458,303.5761011,,,,,,,,,
18.69186815,7.231181233,,18.75686448,8.611560462,,,,,,,18.75686448,7.227099225,8.611560462,,0.760428676,,1044.619264,741.5897359,303.0295283,,,,,,,,,
18.7455514,7.228402869,,18.81061401,8.621144565,,,,,,,18.81061401,7.220919906,8.621144565,,0.756075356,,1042.833686,743.2413361,299.5923497,,,,,,,,,
18.80841576,7.221158799,,18.86922761,8.611088322,,,,,,,18.86922761,7.214550148,8.611088322,,0.755185199,,1040.994677,741.5084209,299.4862558,,,,,,,,,
18.87137692,7.214316575,,18.93107567,8.613019906,,,,,,,18.93107567,7.220131379,8.613019906,,0.757208062,,1042.605943,741.841119,300.7648235,,,,,,,,,
18.93883387,7.220887046,,19.01235095,8.612927986,,,,,,,19.01235095,7.205777839,8.612927986,,0.751120585,,1038.464685,741.8252849,296.6394003,,,,,,,,,
19.01195058,7.205717764,,19.06218257,8.615965543,,,,,,,19.06218257,7.213254869,8.615965543,,0.75375168,,1040.620916,742.3486223,298.2722937,,,,,,,,,
19.06435715,7.213581157,,19.12035021,8.61213681,,,,,,,19.12035021,7.213027769,8.61213681,,0.754348516,,1040.555392,741.6890043,298.8663875,,,,,,,,,
19.12679503,7.212964074,,19.18107845,8.620815749,,,,,,,19.18107845,7.212424367,8.620815749,,0.75251719,,1040.381305,743.1846418,297.1966632,,,,,,,,,
19.18924659,7.212343156,,19.25857215,8.616628938,,,,,,,19.25857215,7.215371306,8.616628938,,0.75453204,,1041.231662,742.4629426,298.768719,,,,,,,,,
19.25169081,7.211888886,,19.31383484,8.606179727,,,,,,,19.31383484,7.254781557,8.606179727,,0.773099636,,1052.637109,740.6632949,311.9738138,,,,,,,,,
19.30634129,7.239545704,,19.37134788,8.608581638,,,,,,,19.37134788,7.371716811,8.608581638,,0.821713837,,1086.844175,741.0767782,345.7673966,,,,,,,,,
19.38271484,7.394828058,,19.43743217,8.604921939,,,,,,,19.43743217,7.412183094,8.604921939,,0.839135607,,1098.809164,740.4468158,358.3623485,,,,,,,,,
19.43207994,7.409172116,,19.55740181,8.581941778,,,,,,,19.55740181,7.457727521,8.581941778,,0.861612589,,1112.353996,736.4972468,375.8567489,,,,,,,,,
19.50984221,7.452918458,,19.69691436,8.583631132,,,,,,,19.69691436,7.509525268,8.583631132,,0.882625753,,1127.859395,736.7872341,391.0721608,,,,,,,,,
19.55539481,7.45696299,,19.76116901,8.573847624,,,,,,,19.76116901,7.525355617,8.573847624,,0.890597019,,1132.619543,735.1086309,397.5109124,,,,,,,,,
19.68616977,7.506779349,,19.81311639,8.514875557,,,,,,,19.81311639,7.533611678,8.514875557,,0.902722,,1135.106098,725.0310575,410.0750408,,,,,,,,,
19.74412039,7.521589381,,19.87721119,8.511096488,,,,,,,19.87721119,7.440492833,8.511096488,,0.865504858,,1107.218672,724.3876343,382.8310377,,,,,,,,,
19.81129513,7.536429051,,20.31036613,8.534277558,,,,,,,20.31036613,7.179309894,8.534277558,,0.754009105,,1030.849811,728.3389344,302.5108765,,,,,,,,,
19.86566036,7.452329548,,20.3712242,8.561327373,,,,,,,20.3712242,7.1884966,8.561327373,,0.753081929,,1033.489667,732.9632638,300.5264036,,,,,,,,,
19.93576596,7.380488801,,20.43236231,8.572908648,,,,,,,20.43236231,7.219336364,8.572908648,,0.764021175,,1042.376351,734.9476269,307.4287237,,,,,,,,,
20.01085147,7.337479872,,20.4942145,8.568830412,,,,,,,20.4942145,7.324386806,8.568830412,,0.808627072,,1072.932842,734.2485463,338.6842955,,,,,,,,,
20.05437083,7.334735093,,20.56399745,8.569634784,,,,,,,20.56399745,7.296317511,8.569634784,,0.796816925,,1064.724985,734.3864033,330.3385813,,,,,,,,,
20.11885724,7.303860523,,20.62479442,8.57292393,,,,,,,20.62479442,7.314920283,8.57292393,,0.804009103,,1070.161175,734.9502471,335.2109277,,,,,,,,,
20.18142855,7.244398609,,20.68553031,8.576239954,,,,,,,20.68553031,7.316763558,8.576239954,,0.804220728,,1070.700579,735.5189174,335.1816619,,,,,,,,,
20.24594286,7.200844345,,20.75652273,8.562656832,,,,,,,20.75652273,7.297748691,8.562656832,,0.798587525,,1065.142719,733.1909203,331.9517989,,,,,,,,,
20.31117917,7.179038123,,20.80910251,8.558160744,,,,,,,20.80910251,7.277110706,8.558160744,,0.790755857,,1059.126805,732.4211531,326.7056515,,,,,,,,,
